ID	SUBJECT	SESSION	ROW	C_CHAT	C_CLAUSES	C_NP	CONTEXT
10430801066	43	8	1066	I'm spraying a bumble+bee .	1	2	
10430801067	43	8	1067	I'm spraying a bumble+bee with the water .	1	3	
10430801070	43	8	1070	where's that one, Mom ?	1	1	
10430801072	43	8	1072	spray &xxx .	0	1	
10430801074	43	8	1074	no, my &xxx .	0	0	
10430801075	43	8	1075	spray those, Mom .	1	1	
10430801079	43	8	1079	Mommy .	0	1	
10430801080	43	8	1080	poke .	1	0	
10430801086	43	8	1086	busy .	0	0	
10430801087	43	8	1087	I'm busy, Mom .	1	1	
10430801097	43	8	1097	&oh &xxx .			
10430801099	43	8	1099	now I need some more .	1	2	
10430801103	43	8	1103	Mama ?	0	1	
10430801108	43	8	1108	&xxx splashing into the grass .	1	1	
10430801113	43	8	1113	now spray &xxx again .	1	0	
10430801118	43	8	1118	see, I will get that's the grass and this the sidewalk ?	3	5	
10430801121	43	8	1121	that's the sidewalk .	1	2	
10430801125	43	8	1125	this is the grass and that's the &xxx grass and that's the sidewalk .	3	6	
10430801126	43	8	1126	&xxx, Mom .	0	1	
10430801129	43	8	1129	&ha .			
10430801130	43	8	1130	it's grass alright .	1	2	
10430801131	43	8	1131	it's grass alright .	1	2	
10430801132	43	8	1132	I'm pretending it's grass, Mom .	2	3	
10430801134	43	8	1134	&xxx on the grass .	0	1	
10430801135	43	8	1135	&xxx water it ?	1	1	
10430801136	43	8	1136	Mom, can I +...	1	1	
10430801139	43	8	1139	hey, Mom .	0	0	
10430801140	43	8	1140	&xxx in the grass .	0	1	
10430801146	43	8	1146	Mama, &xxx .	0	1	
10430801156	43	8	1156	are you blonde, Mom ?	1	1	
10430801157	43	8	1157	are you blonde or white ?	1	1	
10430801159	43	8	1159	you .	0	1	
10430801160	43	8	1160	are you blonde or white ?	1	1	
10430801164	43	8	1164	me ?	0	1	
10430801166	43	8	1166	am I &xxx .	1	1	
10430801170	43	8	1170	&xxx water &xxx .	0	1	
10430801174	43	8	1174	&xxx water the &xxx .	1	1	
10430801180	43	8	1180	hi .	0	0	
10430801181	43	8	1181	hi .	0	0	
10430801182	43	8	1182	hi .	0	0	
10430801186	43	8	1186	but where are you going to ?	1	1	
10430801187	43	8	1187	no .	0	0	
10430801188	43	8	1188	no .	0	0	
10430801189	43	8	1189	babies can't play with Geo+Trax .	1	2	
10430801190	43	8	1190	Mama ?	0	1	
10430801191	43	8	1191	babies can't play with Geo+Trax .	1	2	
10430801195	43	8	1195	but, Mama ?	0	1	
10430801196	43	8	1196	but if babies can't play with the Geo+Trax but they might want to &xxx .	2	3	
10430801202	43	8	1202	shh .	0	0	
10430801203	43	8	1203	Mama .	0	1	
10430801205	43	8	1205	shh .	0	0	
10430801208	43	8	1208	Mom +...	0	1	
10430801209	43	8	1209	&xxx that way .	0	1	
10430801210	43	8	1210	Mama .	0	1	
10430801212	43	8	1212	shh .	0	0	
10430801223	43	8	1223	but +...	0	0	
10430801225	43	8	1225	Lilia, what's taking it so long ?	1	1	
10430801226	43	8	1226	what's taking it +...	1	1	
10430801229	43	8	1229	why &xxx ?	0	0	
10430801237	43	8	1237	how+come he's &xxx .	1	1	
10430801238	43	8	1238	why's he plumbing ?	1	1	
10430801242	43	8	1242	I trying to spray him .	1	2	
10440800002	44	8	2	I can't .	1	1	C talking to E
10440800003	44	8	3	because you're going to take my picture .	1	2	C talking to E
10440800004	44	8	4	can I see ?	1	1	C talking to E
10440800005	44	8	5	okay .	0	0	C talking to E
10440800007	44	8	7	I'll be right back .	1	1	
10440800009	44	8	9	it's hot ?	1	1	
10440800011	44	8	11	come in here if you want to .	2	2	C talking to E
10440800012	44	8	12	okay .	0	0	C talking to E
10440800013	44	8	13	where's your father &xxx ?	1	1	C talking to E
10440800014	44	8	14	where's your father &xxx ?	1	1	C talking to E
10440800015	44	8	15	okay .	0	0	C talking to E
10440800016	44	8	16	I be right back .	1	1	C talking to E
10440800017	44	8	17	don't follow me okay ?	1	1	C talking to E
10440800018	44	8	18	hey Mom .	0	0	
10440800020	44	8	20	why she following me ?	1	2	
10440800028	44	8	28	I want to write my friend's name .	1	3	
10440800032	44	8	32	Mom can you fix me my own coffee ?	1	3	
10440800038	44	8	38	are you +...	1	1	
10440800039	44	8	39	why you're following me ?	1	2	
10440800040	44	8	40	you keep come in my room .	1	2	
10440800041	44	8	41	come in my room .	1	1	
10440800043	44	8	43	why are you taping me ?	1	2	
10440800045	44	8	45	hmm ?	0	0	
10440800054	44	8	54	toys ?	0	1	
10440800056	44	8	56	fine .	0	0	
10440800061	44	8	61	why are you taping me ?	1	2	
10440800062	44	8	62	hey where your kids at ?	1	1	
10440800064	44	8	64	huh ?	0	0	
10440800065	44	8	65	&um, I'm going to give my daddy a kiss ?	1	3	
10440800066	44	8	66	I'm going to give my daddy a kiss .	1	3	
10440800068	44	8	68	Daddy pick me up ?	1	2	
10440800069	44	8	69	Daddy ?	0	1	
10440800073	44	8	73	Dad &xxx .	0	1	
10440800074	44	8	74	please ?	0	0	
10440800075	44	8	75	uhhuh .	0	0	
10440800076	44	8	76	Daddy ?	0	1	
10440800077	44	8	77	can I get it by my own ?	1	3	
10440800078	44	8	78	I want to get it on my own .	1	3	
10440800079	44	8	79	I'm going to put a lot in here .	1	3	
10440800080	44	8	80	I'm getting grapes .	1	2	
10440800081	44	8	81	yay !	0	0	
10440800082	44	8	82	yay .	0	0	
10440800083	44	8	83	&ooh whee !	0	0	
10440800084	44	8	84	let me get all mine .	2	2	
10440800085	44	8	85	get some more in there !	1	1	
10440800086	44	8	86	huhuh .	0	0	
10440800087	44	8	87	will you come back and give me some more ?	2	2	
10440800088	44	8	88	okay !	0	0	
10440800089	44	8	89	see you later Daddy .	1	1	
10440800090	44	8	90	thanks .	0	0	
10440800093	44	8	93	I'll be right back .	1	1	
10440800100	44	8	100	Mama .	0	1	
10440800102	44	8	102	will you +...	1	1	
10440800103	44	8	103	would you fast+forward the singing thing where &xxx .	1	2	
10440800107	44	8	107	no .	0	0	
10440800108	44	8	108	&xxx which one will go off .	1	1	
10440800109	44	8	109	which one will it go off ?	1	2	
10440800113	44	8	113	yeah .	0	0	
10440800114	44	8	114	not yet .	0	0	
10440800115	44	8	115	when the other movie go off .	1	1	
10440800117	44	8	117	&oh .			
10440800118	44	8	118	sorry .	0	0	
10440800120	44	8	120	yeah .	0	0	
10440800121	44	8	121	yeah .	0	0	
10440800122	44	8	122	turn it to the singing Mama .	1	2	
10440800127	44	8	127	whee !	0	0	
10440800128	44	8	128	Mama ?	0	1	
10440800130	44	8	130	don't turn it to the singing .	1	2	
10440800132	44	8	132	turn .	1	0	
10440800133	44	8	133	stop .	1	0	
10440800135	44	8	135	okay .	0	0	
10440800141	44	8	141	Mama ?	0	1	
10440800142	44	8	142	can I talk to &xxx .	1	1	
10440800143	44	8	143	I want +...	1	1	
10440800145	44	8	145	I want some more Barbie &xxx because I keep tearing &xxx up .	2	3	
10440800147	44	8	147	yeah, so you got to buy me some more .	1	2	
10440800149	44	8	149	okay Mama .	0	0	
10440800151	44	8	151	watch this singing bit okay ?	1	1	
10440800152	44	8	152	for a little bit okay ?	0	1	
10440800154	44	8	154	the little girl going to sing ?	1	1	
10440800156	44	8	156	can I be her ?	1	2	
10440800158	44	8	158	and my daddy going to say she do look so cute .	2	2	
10440800161	44	8	161	I'm just +...	1	1	
10440800162	44	8	162	thank+you .	0	0	
10440800163	44	8	163	Mama ?	0	1	
10440800165	44	8	165	my friend made me get sick .	2	2	
10440800166	44	8	166	so, he made me get sick .	2	2	
10440800169	44	8	169	you going to make me get well ?	2	2	
10440800172	44	8	172	Mama ?	0	1	
10440800174	44	8	174	you want some cover ?	1	2	
10440800176	44	8	176	I love you Mama .	1	2	
10440800178	44	8	178	I love Daddy .	1	2	
10440800180	44	8	180	I love &xxx and &xxx love me too .	2	2	
10440800183	44	8	183	Mama ?	0	1	
10440800184	44	8	184	Mama you get +...	1	1	
10440800186	44	8	186	do you watch the same &xxx ?	1	1	
10440800189	44	8	189	you not the woman .	1	2	
10440800190	44	8	190	Mama ?	0	1	
10440800192	44	8	192	him not to walk now Mama his feet right .	1	2	
10440800197	44	8	197	can I do that like him sing ?	2	3	
10440800201	44	8	201	yeah but when can I drive by myself to church so I can feel +...	2	4	
10440800204	44	8	204	so I can put big clothes on .	1	2	
10440800209	44	8	209	Mama I'm going to be five when I drive .	2	2	
10440800213	44	8	213	myself ?	0	1	
10440800215	44	8	215	so ?	0	0	
10440800217	44	8	217	myself ?	0	1	
10440800218	44	8	218	Mama ?	0	1	
10440800220	44	8	220	where my wedding dress ?	0	1	
10440800222	44	8	222	yeah .	0	0	
10440800225	44	8	225	Mom I got a wedding dress in my closet .	1	3	
10440800228	44	8	228	supposed to wear it again &xxx wedding .	1	2	
10440800232	44	8	232	Claire .	0	1	
10440800234	44	8	234	Mom when this &xxx can I watch it again ?	1	3	
10440800236	44	8	236	and can you watch the movie again ?	1	2	
10440800239	44	8	239	I'm going to be her .	1	2	
10440800241	44	8	241	Mama .	0	1	
10440800242	44	8	242	start it over again .	1	1	
10440800251	44	8	251	Mama ?	0	1	
10440800254	44	8	254	my mommy right back .	0	1	
10440800255	44	8	255	Mama ?	0	1	
10440800257	44	8	257	Mama ?	0	1	
10440800259	44	8	259	pick me up .	1	1	
10440800262	44	8	262	I said do like this .	2	2	
10440800266	44	8	266	Mama ?	0	1	
10440800268	44	8	268	what to hear when I say ?	2	1	
10440800271	44	8	271	&ooh .			
10440800272	44	8	272	my friends can't snap their fingers .	1	2	
10440800277	44	8	277	what ?	0	0	
10440800279	44	8	279	why my friend scratch my head for ?	1	2	
10440800283	44	8	283	yeah !	0	0	
10440800289	44	8	289	can we start it over ?	1	2	
10440800293	44	8	293	but wait .	1	0	
10440800294	44	8	294	no .	0	0	
10440800295	44	8	295	this it this is .	2	3	
10440800300	44	8	300	Mom ?	0	1	
10440800302	44	8	302	do you like this girl ?	1	2	
10440800304	44	8	304	I talk about the +...	1	2	
10440800305	44	8	305	you +...	0	1	
10440800306	44	8	306	I want the other girl come over here and play with me today .	3	4	
10440800310	44	8	310	I just +...	0	1	
10440800311	44	8	311	do the other girl, that's her mama ?	2	3	
10440800313	44	8	313	where +...	0	0	
10440800315	44	8	315	well, can I have her for might come back ?	2	2	
10440800318	44	8	318	I love you .	1	2	
10440800320	44	8	320	I missed you .	1	2	
10440800323	44	8	323	to school .	0	1	
10440800325	44	8	325	work .	0	1	
10440800329	44	8	329	did she bring her toys ?	1	2	
10440800331	44	8	331	where she got it ?	1	2	
10440800332	44	8	332	where her toys at ?	1	1	
10440800334	44	8	334	what kind of bag ?	0	2	
10440800336	44	8	336	you talking about the white bag with the holes in it ?	1	4	
10440800338	44	8	338	can I go see it ?	1	2	
10440800341	44	8	341	I'm going to see it .	1	2	
10440800346	44	8	346	Mommy ?	0	1	
10440800348	44	8	348	I'm hot .	1	1	
10440800349	44	8	349	let me take my tights off .	2	2	
10440800350	44	8	350	my tights off .	0	1	
10440800352	44	8	352	got to take they &xxx .	1	1	
10440800353	44	8	353	got to take my tights +...	1	1	
10440800355	44	8	355	got to, because +...	1	0	
10440800357	44	8	357	Mom, but can I take my tights off ?	1	2	
10440800358	44	8	358	please ?	0	0	
10440800359	44	8	359	please ?	0	0	
10440800364	44	8	364	fine, but I'll play +...	1	1	
10440800365	44	8	365	can I take my &xxx off ?	1	2	
10440800369	44	8	369	it's gone off ?	1	1	
10440800371	44	8	371	&oh, can you take this off ?	1	2	
10440800373	44	8	373	after I play .	1	1	
10440800375	44	8	375	ow !	0	0	
10440800377	44	8	377	I want to &xxx you .	1	2	
10440800379	44	8	379	Mama ?	0	1	
10440800381	44	8	381	Mom I give this a kiss .	1	3	
10440800383	44	8	383	that girl go ?	1	1	
10440800384	44	8	384	when's the girl going to sing ?	1	1	
10440800385	44	8	385	Mama !	0	1	
10440800388	44	8	388	it's dark .	1	1	
10440800393	44	8	393	do you have some toys ?	1	2	
10440800394	44	8	394	no ?	0	0	
10440800395	44	8	395	Ma !	0	1	
10440800396	44	8	396	play with me .	1	1	
10440800398	44	8	398	I'm sitting in her +...	1	2	
10440800400	44	8	400	here I come Mama .	1	1	
10440800402	44	8	402	no !	0	0	
10440800403	44	8	403	no !	0	0	
10440800404	44	8	404	no !	0	0	
10440800405	44	8	405	don't go in your room .	1	1	
10440800406	44	8	406	stay here with me .	1	1	
10440800407	44	8	407	that's a &xxx scary .	1	1	
10440800410	44	8	410	&ooh .			
10440800419	44	8	419	why ?	0	0	
10440800420	44	8	420	you not watching it ?	1	2	
10440800422	44	8	422	why you are taking off it ?	1	2	
10440800424	44	8	424	I love you .	1	2	
10440800425	44	8	425	why you got all these wrinkles on your +...	1	3	
10440800426	44	8	426	let me take your ring .	2	2	
10440800427	44	8	427	&ooh gross .	0	0	
10440800430	44	8	430	Mama ?	0	1	
10440800432	44	8	432	my tights itch me .	1	2	
10440800436	44	8	436	Mama ?	0	1	
10440800438	44	8	438	my other shirt up .	0	1	
10440800442	44	8	442	I'm hot .	1	1	
10440800443	44	8	443	I'm hot .	1	1	
10440800444	44	8	444	I need to take my pants off .	1	2	
10440800445	44	8	445	Mama, I'm hot .	1	1	
10440800447	44	8	447	I'm hot .	1	1	
10440800449	44	8	449	Mama ?	0	1	
10440800450	44	8	450	Mama .	0	1	
10440800451	44	8	451	Mom .	0	1	
10440800452	44	8	452	I'm hot .	1	1	
10440800454	44	8	454	I'm keep acting silly because you keep saying it over and over again .	2	3	
10440800456	44	8	456	Mama ?	0	1	
10440800457	44	8	457	Mama ?	0	1	
10440800458	44	8	458	choo !	0	0	
10440800459	44	8	459	Mama ?	0	1	
10440800461	44	8	461	Mom how somebody going to make us throw stuff &xxx .	2	3	
10440800463	44	8	463	but I'm getting sick again .	1	2	
10440800465	44	8	465	I'm getting sick Mommy .	1	2	
10440800466	44	8	466	I'm going to tell on Daddy I'm getting sick again .	2	3	
10440800467	44	8	467	huh ?	0	0	
10440800468	44	8	468	huh ?	0	0	
10440800469	44	8	469	in my room .	0	1	
10440800470	44	8	470	because I'm going to tell you I'm getting sick again .	2	4	
10440800471	44	8	471	I'm getting sick again because I ate all them grapes .	2	3	
10440800472	44	8	472	&ah !			
10440800474	44	8	474	my fingers are cold .	1	1	
10440800475	44	8	475	they warm .	1	1	
10440800476	44	8	476	that's why you &xxx .	1	2	
10440800477	44	8	477	can you see ?	1	1	
10440800478	44	8	478	you crazy !	1	1	
10440800480	44	8	480	stop .	1	0	
10440800481	44	8	481	well +...	0	0	
10440800482	44	8	482	I'll going to be Tiffany .	1	2	
10440800483	44	8	483	I missed .	1	1	
10440800485	44	8	485	that tickle .	1	1	
10440800486	44	8	486	it's too light .	1	1	
10440800488	44	8	488	let me turn my lamp on .	2	2	C pronounces "lamp" as "pamp"
10440800489	44	8	489	okay ?	0	0	
10440800490	44	8	490	lamp on .	0	1	
10440800491	44	8	491	my lamp .	0	1	
10440800492	44	8	492	I'm going to call it a lamp everyday .	1	3	
10440800494	44	8	494	a lamp .	0	1	
10440800495	44	8	495	a lamp .	0	1	
10440800496	44	8	496	&um .			
10440800497	44	8	497	watch this guys .	1	1	
10440800503	44	8	503	good+night .	0	0	
10440800506	44	8	506	I'm going to get my stuff .	1	2	
10440800508	44	8	508	hmm ?	0	0	
10440800514	44	8	514	what are tippy+toes ?	1	1	
10440800515	44	8	515	Mom .	0	1	
10440800516	44	8	516	Daddy ?	0	1	
10440800517	44	8	517	can I show that girl that I can stand on it .	2	4	
10440800520	44	8	520	well, I'm going to stand on the &xxx .	1	2	
10440800521	44	8	521	hmm ?	0	0	
10440800524	44	8	524	she found her man ?	1	2	
10440800525	44	8	525	she's in it .	1	2	
10440800526	44	8	526	guess what ?	1	0	
10440800527	44	8	527	I'm going to stand on the &xxx .	1	2	
10440800528	44	8	528	don't turn it off .	1	1	
10440800529	44	8	529	you got to go see +...	1	1	
10440800530	44	8	530	huh ?	0	0	
10440800531	44	8	531	well, they too scared close your eyes okay ?	2	2	
10440800532	44	8	532	I want to .	1	1	
10440800533	44	8	533	Daddy .	0	1	
10440800534	44	8	534	close your eyes for a big kiss .	1	2	
10440800536	44	8	536	look &xxx .	1	0	
10440800537	44	8	537	okay .	0	0	
10440800538	44	8	538	don't see they kiss .	2	1	C talking to E.
10440800539	44	8	539	they not going to +...	1	1	C talking to E.
10440800540	44	8	540	Daddy ?	0	1	
10440800541	44	8	541	Daddy I want to watch that movie .	1	2	
10440800542	44	8	542	please ?	0	0	
10440800543	44	8	543	please !	0	0	
10440800544	44	8	544	please !	0	0	
10440800545	44	8	545	well, let me watch it in my mama room .	2	3	
10440800546	44	8	546	I can see when they kiss .	2	2	
10440800547	44	8	547	why ?	0	0	
10440800549	44	8	549	Kim+Possible they kiss .	1	1	
10440800550	44	8	550	Kim+Possible they kiss that boy .	1	2	
10440800551	44	8	551	don't do it !	1	1	
10440800552	44	8	552	don't do it !	1	1	
10440800553	44	8	553	don't do it .	1	1	
10440800554	44	8	554	don't do it !	1	1	
10440800556	44	8	556	guess what ?	1	0	
10440800557	44	8	557	let me show you .	2	2	
10440800558	44	8	558	my friends put a scratch under my ear .	1	3	
10440800560	44	8	560	my friends put it there .	1	2	
10440800561	44	8	561	they scratch like shh .	1	1	
10440800562	44	8	562	you get my neck .	1	2	
10440800563	44	8	563	don't get it .	1	1	
10440800564	44	8	564	I can't believe you doing this to me !	2	4	
10440800565	44	8	565	do it again .	1	1	
10440800566	44	8	566	do it !	1	1	
10440800567	44	8	567	that tickle .	1	1	
10440800568	44	8	568	whoo !	0	0	
10440800569	44	8	569	whoo !	0	0	
10440800570	44	8	570	do it on my nose .	1	2	
10440800571	44	8	571	and do it on my neck .	1	2	
10440800572	44	8	572	do it in my ear .	1	2	
10440800573	44	8	573	do it on my neck again .	1	2	
10440800575	44	8	575	don't do it .	1	1	
10440800576	44	8	576	do it .	1	1	
10440800577	44	8	577	let me do yours .	2	2	
10440800578	44	8	578	you tickle .	1	1	
10440800579	44	8	579	yeah .	0	0	
10440800580	44	8	580	it's done now ?	1	1	
10440800581	44	8	581	no !	0	0	
10440800582	44	8	582	hooray !	0	0	
10440800583	44	8	583	after this &xxx .	0	1	
10440800585	44	8	585	I knew &xxx .	1	1	
10440800586	44	8	586	Sister+Sister coming on after Maguire .	1	2	
10440800588	44	8	588	you're a big boy .	1	2	
10440800589	44	8	589	can you go to the store and buy me some +...	2	4	
10440800590	44	8	590	if I can get you from Mama, Daddy buy me some new clothes for church .	2	6	
10440800592	44	8	592	Daddy !	0	1	
10440800593	44	8	593	buy me some more toys .	1	2	
10440800594	44	8	594	hmm ?	0	0	
10440800595	44	8	595	want me to keep my room clean ?	2	2	
10440800596	44	8	596	okay .	0	0	
10440800598	44	8	598	it's a deal .	1	2	
10440800599	44	8	599	okay .	0	0	
10440800603	44	8	603	can princess come over my house ?	1	2	
10440800604	44	8	604	can I have her first picture to put on my wall by myself ?	2	4	
10440800606	44	8	606	so my mama +...	0	1	
10440800611	44	8	611	I did my +...	1	2	
10440800612	44	8	612	I did my &xxx at school .	1	3	
10440800614	44	8	614	to learn to &xxx .	2	0	
10440800615	44	8	615	t@l .	0	1	
10440800616	44	8	616	a@l .	0	1	
10440800617	44	8	617	y@l .	0	1	
10440800618	44	8	618	l@l .	0	1	
10440800619	44	8	619	a@l !	0	1	
10440800620	44	8	620	n@l .	0	1	
10440800621	44	8	621	x@l .	0	1	
10440800622	44	8	622	i@l .	0	1	
10440800623	44	8	623	x@l .	0	1	
10440800624	44	8	624	o@l .	0	1	
10440800625	44	8	625	and n@l !	0	1	
10440800626	44	8	626	Daddy .	0	1	
10440800627	44	8	627	I can't swallow .	1	1	
10440800628	44	8	628	I can't swallow .	1	1	
10440800629	44	8	629	swallow !	1	0	
10440800632	44	8	632	Daddy ?	0	1	
10440800633	44	8	633	can you help get &xxx .	2	1	
10440800634	44	8	634	you got to put your gloves on so they won't +...	2	3	
10440800635	44	8	635	outside !	0	0	
10440800636	44	8	636	you got +...	1	1	
10440800637	44	8	637	okay .	0	0	
10440800638	44	8	638	don't forget you gloves okay ?	1	2	
10440800639	44	8	639	Daddy ?	0	1	
10440800640	44	8	640	can you take your car to the &xxx just like what my mama so I can get &xxx .	2	5	
10440800642	44	8	642	&um, I think you get green or red, or purple, or blue something .	2	3	
10440800644	44	8	644	that's okay, you can buy all the cars for everybody .	1	2	
10440800645	44	8	645	huh ?	0	0	
10440800647	44	8	647	I want +...	1	1	
10440800648	44	8	648	buy me a big car so I drive all &xxx .	2	4	
10440800649	44	8	649	can I drive it ?	1	2	
